region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION XI,DAVAO DE ORO,MABINI DONA ALICIA,LONE,COUNCILOR,"MA-AY, PETER JR.",MA-AY,PETER,JR.,,AKSYON,6989
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"ALABA, ROMEO",ALABA,ROMEO,,,LP,18703
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"RICHA, CESAR",RICHA,CESAR,,,LP,18175
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"SUELTO, CHARLES",SUELTO,CHARLES,,,LP,18132
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"PENIDO, JOEL",PENIDO,JOEL,,,AKSYON,17980
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"CALZADA, JONATHAN SR.",CALZADA,JONATHAN,SR.,,AKSYON,17875
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"LOPEZ, NENITA",LOPEZ,NENITA,,,AKSYON,17818
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"ASTILLO, FLOR",ASTILLO,FLOR,,,LP,17489
REGION XI,DAVAO DE ORO,MACO,LONE,COUNCILOR,"NERI, MARICEL",NERI,MARICEL,,,LP,17349
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"YANONG, OSBERHT",YANONG,OSBERHT,,,LP,20544
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"SENO, GAW",SENO,GAW,,,LP,20438
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"YANONG, GING-GING",YANONG,GING-GING,,,LP,20314
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"GRAN, JUNNER",GRAN,JUNNER,,,LP,17415
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"CALUNSAG, GILBERT",CALUNSAG,GILBERT,,,LP,17171
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"VARONA, ULY",VARONA,ULY,,,LP,15030
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"SALVA, INONG",SALVA,INONG,,,LP,13843
REGION XI,DAVAO DE ORO,MARAGUSAN SAN MARIANO,LONE,COUNCILOR,"PACETE, MA LINA",PACETE,MA,LINA,,LP,13523
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"GONZAGA, BINGGOT",GONZAGA,BINGGOT,,,LP,9802
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"MEDINA, RAMIL",MEDINA,RAMIL,,,AKSYON,9518
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"APIT, MYRILL",APIT,MYRILL,,,IND,9153
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"SACAYAN, CHARLITA",SACAYAN,CHARLITA,,,AKSYON,8555
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"CARNICER, TONTON",CARNICER,TONTON,,,AKSYON,8510
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"ESTOISTA, BENNY",ESTOISTA,BENNY,,,LP,8145
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"CUASITO, MANNY",CUASITO,MANNY,,,AKSYON,8069
REGION XI,DAVAO DE ORO,MAWAB,LONE,COUNCILOR,"TAN, ENLAM",TAN,ENLAM,,,LP,8027
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"TUMAOB, MARLON",TUMAOB,MARLON,,,AKSYON,19472
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"MANZANO, RONALD",MANZANO,RONALD,,,AKSYON,18397
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"ESTRADA, DING",ESTRADA,DING,,,LP,18169
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"CODILLA, MAY",CODILLA,MAY,,,AKSYON,16855
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"CABAG, JOY",CABAG,JOY,,,LP,16681
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"BASAÑES, JOEL II",BASAÑES,JOEL,II,,LP,15971
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"CENIZA, BRENDO",CENIZA,BRENDO,,,LP,15209
REGION XI,DAVAO DE ORO,MONKAYO,LONE,COUNCILOR,"BASAÑES, RAUL",BASAÑES,RAUL,,,LP,14923
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"LUNGTAD, AWENG",LUNGTAD,AWENG,,,IND,12851
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"SANAT, BISING",SANAT,BISING,,,IND,11279
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"JAYECTIN, INDAY",JAYECTIN,INDAY,,,LP,11212
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"MATUGAS, DODONG",MATUGAS,DODONG,,,IND,10814
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"REMEDIOS, SIMPOR",REMEDIOS,SIMPOR,,,LP,9193
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"ABELITA, DODOY",ABELITA,DODOY,,,LP,8754
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"BINALANGBANG, BODA",BINALANGBANG,BODA,,,LP,8467
REGION XI,DAVAO DE ORO,MONTEVISTA,LONE,COUNCILOR,"JAUOD, LOYLOY",JAUOD,LOYLOY,,,LP,7639
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"CABALLERO, CONIE",CABALLERO,CONIE,,,AKSYON,18890
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"TAN, DARWIN",TAN,DARWIN,,,AKSYON,17044
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"SECUYA, FRANCIS",SECUYA,FRANCIS,,,LP,15652
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"MANDIN, JEOVY",MANDIN,JEOVY,,,AKSYON,15511
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"ASION-TRINIDAD, CHERYL",ASION-TRINIDAD,CHERYL,,,AKSYON,14889
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"BUGAS, DENNIS",BUGAS,DENNIS,,,AKSYON,14381
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"CLARIN, ROMEO JR.",CLARIN,ROMEO,JR.,,LP,13271
REGION XI,DAVAO DE ORO,NABUNTURAN,LONE,COUNCILOR,"HUMOL, MARK TRISTAN",HUMOL,MARK,TRISTAN,,LP,12707
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"CUALING-BRUA, BIANCA",CUALING-BRUA,BIANCA,,,AKSYON,12282
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"BALBIN, MARLITH",BALBIN,MARLITH,,,LP,10216
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"DIGAYNON, IPANG",DIGAYNON,IPANG,,,AKSYON,9004
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"RECTO, NONOY",RECTO,NONOY,,,LP,8796
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"RAFOLS, GUMER",RAFOLS,GUMER,,,LP,8770
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"BRUA, DONDON",BRUA,DONDON,,,AKSYON,8753
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"BALONOS, VIC",BALONOS,VIC,,,LP,8605
REGION XI,DAVAO DE ORO,NEW BATAAN,LONE,COUNCILOR,"ALDUESO, ECO",ALDUESO,ECO,,,LP,8599
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"SARENAS, CHINO",SARENAS,CHINO,,,AKSYON,15450
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"ZAPANTA, DINGDONG",ZAPANTA,DINGDONG,,,AKSYON,15239
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"MALONE-CERVANTES, MADEL",MALONE-CERVANTES,MADEL,,,LP,13933
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"BASADRE, MARIBEL",BASADRE,MARIBEL,,,LP,13114
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"MAQUILAN, RAMIL",MAQUILAN,RAMIL,,,AKSYON,13108
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"CABALLERO, JUAN JR.",CABALLERO,JUAN,JR.,,LP,12918
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"ANG, SAYDIA",ANG,SAYDIA,,,AKSYON,12702
REGION XI,DAVAO DE ORO,PANTUKAN,LONE,COUNCILOR,"DERLA, AWING",DERLA,AWING,,,LP,12677
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"PANISAL-MIRANDA, JUNIEMAY",PANISAL-MIRANDA,JUNIEMAY,,,LP,14499
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"LARIDE, LITO",LARIDE,LITO,,,NPC,12769
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"MATOBATO, SILVINO JR.",MATOBATO,SILVINO,JR.,,NPC,12482
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"MONTEROSO, ALAN",MONTEROSO,ALAN,,,NPC,11667
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"CAMPOMANES, GENEROSO",CAMPOMANES,GENEROSO,,,LP,11147
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"SERONO, OSMENIO",SERONO,OSMENIO,,,LP,10872
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"BINASBAS, EDUARDO",BINASBAS,EDUARDO,,,LP,10624
REGION XI,DAVAO DEL NORTE,ASUNCION SAUG,LONE,COUNCILOR,"CASTILLO, EDGAR",CASTILLO,EDGAR,,,LP,10276
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"FACULA, GREGORIO",FACULA,GREGORIO,,,IND,5881
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"AGUILUZ, MELFAR",AGUILUZ,MELFAR,,,KB,5780
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"VALLE-CAMPION, YASMIN",VALLE-CAMPION,YASMIN,,,KB,4680
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"FUNA, PADOY",FUNA,PADOY,,,KB,4468
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"ABIERA, BOBOT",ABIERA,BOBOT,,,KB,4141
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"DELCO, TITING",DELCO,TITING,,,KB,4010
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"BAER, NELSON",BAER,NELSON,,,KB,3958
REGION XI,DAVAO DEL NORTE,BRAULIO E DUJALI,LONE,COUNCILOR,"CAGULADA, ANNA",CAGULADA,ANNA,,,PDPLBN,3905
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"BAHAGUE, LEONIDAS",BAHAGUE,LEONIDAS,,,KB,19852
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"ADRAN, RAMSI",ADRAN,RAMSI,,,KB,15957
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"ESTREMOS, ROLANDO II",ESTREMOS,ROLANDO,II,,IND,13628
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"CADAYONA, BATA",CADAYONA,BATA,,,KB,13571
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"LURA, CRIS JOHN",LURA,CRIS,JOHN,,KB,13086
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"INSO, LYNSIEL",INSO,LYNSIEL,,,KB,12970
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"SOLIS, NENITA",SOLIS,NENITA,,,KB,9662
REGION XI,DAVAO DEL NORTE,CARMEN,LONE,COUNCILOR,"CAMACHO, ANGELITA",CAMACHO,ANGELITA,,,KB,8795
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"REYES, TOTO",REYES,TOTO,,,PDPLBN,13059
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"GUINDOLMAN, RICHARD",GUINDOLMAN,RICHARD,,,PDPLBN,12600
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"GERVACIO, DAN",GERVACIO,DAN,,,KB,11746
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"ROBLEDO, MIKE",ROBLEDO,MIKE,,,KB,9596
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"VILLARICA, NAPOLEON",VILLARICA,NAPOLEON,,,KB,7238
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"PARANGAN, DINDO",PARANGAN,DINDO,,,PDPLBN,6760
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"PICHON, JAIME",PICHON,JAIME,,,KB,6220
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,BABAK,COUNCILOR,"PEÑAFLORIDA, SALVADOR JR",PEÑAFLORIDA,SALVADOR,JR,,PDPLBN,4227
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"TACSANAN, RICARDO",TACSANAN,RICARDO,,,PDPLBN,5213
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"LIGAN, DODONG",LIGAN,DODONG,,,IND,5061
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"ORTIZ, JAN JAN",ORTIZ,JAN,JAN,,IND,4658
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"GONATO, METODIO",GONATO,METODIO,,,KB,4493
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"ESTOSE, TITA",ESTOSE,TITA,,,PDPLBN,4464
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"PARILLA, JESUS",PARILLA,JESUS,,,KB,4403
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"ROSARIO, SAMUEL",ROSARIO,SAMUEL,,,KB,4038
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,KAPUTIAN,COUNCILOR,"ALORRO, DIOSDADO JR.",ALORRO,DIOSDADO,JR.,,KB,3628
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"BANTILLO, RUEL",BANTILLO,RUEL,,,KB,9293
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"COLMENARES, GLENN",COLMENARES,GLENN,,,KB,8198
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"COLMENARES, ABELARDO",COLMENARES,ABELARDO,,,KB,8021
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"OLDEN, GUILLERMO",OLDEN,GUILLERMO,,,PDPLBN,4860
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"AMBRONA, AL RAY",AMBRONA,AL,RAY,,PDPLBN,4786
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"ANTALAN, TERESITA",ANTALAN,TERESITA,,,PDPLBN,3935
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"BASTILLADA, EDGAR",BASTILLADA,EDGAR,,,PDPLBN,3315
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN CITY OF SAMAL,SAMAL,COUNCILOR,"ANTONIO, BINGSOLAMO",ANTONIO,BINGSOLAMO,,,KB,2142
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"BALINGGAO, MAY",BALINGGAO,MAY,,,LP,7246
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"DORIMAN, JOEVIN",DORIMAN,JOEVIN,,,LP,6405
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"JARA, THACHER",JARA,THACHER,,,LP,5473
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"CRUDA, DOMINADOR III",CRUDA,DOMINADOR,III,,IND,5431
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"CAMINERO, ROBERT",CAMINERO,ROBERT,,,IND,5404
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"DOMAT-OL, EDUARDO",DOMAT-OL,EDUARDO,,,LP,5313
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"MANOS, PARE COCO",MANOS,PARE,COCO,,IND,5169
REGION XI,DAVAO DEL NORTE,KAPALONG,LONE,COUNCILOR,"MARTINEZ, EDILBERTO JR.",MARTINEZ,EDILBERTO,JR.,,IND,5028
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"ACASIO, VIRGILIO",ACASIO,VIRGILIO,,,LP,11700
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"DARUNDAY, HENRY",DARUNDAY,HENRY,,,LP,10906
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"FEDERISO, MONET",FEDERISO,MONET,,,PDPLBN,10545
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"JOCSON, PETRONILO",JOCSON,PETRONILO,,,LP,10459
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"GETIZO, VIRGILIO",GETIZO,VIRGILIO,,,LP,9788
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"LIBRES, ALVIN",LIBRES,ALVIN,,,PDPLBN,9460
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"ABENOJA, BOY",ABENOJA,BOY,,,PDPLBN,8837
REGION XI,DAVAO DEL NORTE,NEW CORELLA,LONE,COUNCILOR,"BOLADOR, FELICIANO",BOLADOR,FELICIANO,,,LP,8768
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"DUJALI, BANJONG",DUJALI,BANJONG,,,KB,39986
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"ENAD, POLOY",ENAD,POLOY,,,KB,39493
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"BANGOY, RENANTE",BANGOY,RENANTE,,,KB,35243
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"CATALAN, POPOP",CATALAN,POPOP,,,KB,35204
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"GERALDO, BANG-BANG",GERALDO,BANG-BANG,,,KB,34357
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"PAMISARAN, MAWE",PAMISARAN,MAWE,,,KB,32281
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"SILVOSA, JOSE JR.",SILVOSA,JOSE,JR.,,ABANTE PANABO,30562
REGION XI,DAVAO DEL NORTE,PANABO,LONE,COUNCILOR,"RANAIN, WAHID",RANAIN,WAHID,,,KB,30155
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"CAFE, DHAG DHAG",CAFE,DHAG,DHAG,,LP,7052
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"SALAZAR, LOLITO",SALAZAR,LOLITO,,,LP,5596
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"DOMECILLO, TESSIE",DOMECILLO,TESSIE,,,LP,5550
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"BELILA, FLORIE",BELILA,FLORIE,,,LP,5332
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"LLEVADO, DAISY",LLEVADO,DAISY,,,IND,5283
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"CIRILO, RONY",CIRILO,RONY,,,LP,4906
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"LAMSIN, TIMOJINO",LAMSIN,TIMOJINO,,,LP,4773
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,LONE,COUNCILOR,"DOMECILLO, TOMAS",DOMECILLO,TOMAS,,,LP,4501
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"RECTO, VIRGILIO",RECTO,VIRGILIO,,,KB,18964
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"BATOSALEM, MARIO",BATOSALEM,MARIO,,,KB,18671
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"ROMANO, DARIO",ROMANO,DARIO,,,KB,18371
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"LANGUIDO, RICHARD SR.",LANGUIDO,RICHARD,SR.,,LAKAS-CMD,17406
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"LANDASAN, RENE",LANDASAN,RENE,,,KB,17067
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"BAYANAY, JOEL",BAYANAY,JOEL,,,IND,16308
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"ANDAMON, LYCHYL",ANDAMON,LYCHYL,,,LAKAS-CMD,15675
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,LONE,COUNCILOR,"SALINO, WILMA",SALINO,WILMA,,,KB,14539
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"ESTABILLO, EVA LORRAINE",ESTABILLO,EVA,LORRAINE,,PDPLBN,52285
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"COQUILLA, JUN",COQUILLA,JUN,,ENGR,PDPLBN,49520
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"BERMUDEZ, MACARIO II",BERMUDEZ,MACARIO,II,,PDPLBN,44530
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"ELIOT, RONALD",ELIOT,RONALD,,,PDPLBN,40632
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"SATOR, JAN DMITRI",SATOR,JAN,DMITRI,,PDPLBN,38028
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"ALBA, REY CYRIL",ALBA,REY,CYRIL,,PDPLBN,36448
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"AALA, TRISTAN ROYCE",AALA,TRISTAN,ROYCE,,LP,35582
REGION XI,DAVAO DEL NORTE,TAGUM,LONE,COUNCILOR,"ANGOY, ESTER",ANGOY,ESTER,,,LP,35581
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"OPENIANO, ROGER",OPENIANO,ROGER,,,IND,4160
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"LIBAYAO, JONNIE",LIBAYAO,JONNIE,,,LP,4130
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"SANTANDER-GAILA, BEBING",SANTANDER-GAILA,BEBING,,,PDPLBN,3996
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"PAEMBAN, PIO JR.",PAEMBAN,PIO,JR.,,LP,3867
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"FUERTES, JOEL",FUERTES,JOEL,,,LP,3835
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"LIBAYAO, ROLLY",LIBAYAO,ROLLY,,,LP,3757
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"NEPA, SALVADOR",NEPA,SALVADOR,,,PDPLBN,3585
REGION XI,DAVAO DEL NORTE,TALAINGOD,LONE,COUNCILOR,"CONSENCINO, REMEGIO",CONSENCINO,REMEGIO,,,LP,3484
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"ALBORES, JULIAN",ALBORES,JULIAN,,,LP,15185
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"MACARAMPAT, SUNNY",MACARAMPAT,SUNNY,,,LP,11232
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"CARTIN, RODOLFO",CARTIN,RODOLFO,,,NPC,9407
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"CLATA, EUGENE",CLATA,EUGENE,,,IND,9004
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"GRANADA, WILAN",GRANADA,WILAN,,,NPC,7856
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"CABALLERO, DOMINIQUE",CABALLERO,DOMINIQUE,,,LP,7792
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"GODOY, EDDIE",GODOY,EDDIE,,,LP,7108
REGION XI,DAVAO DEL SUR,BANSALAN,LONE,COUNCILOR,"MINGUITO, PETER",MINGUITO,PETER,,,IND,7041
REGION XI,DAVAO DEL SUR,DAVAO,FIRST,COUNCILOR,"ACOSTA, MABEL",ACOSTA,MABEL,,,HUGPONG,154333
REGION XI,DAVAO DEL SUR,DAVAO,FIRST,COUNCILOR,"QUITAIN, J.MELCHOR JR.",QUITAIN,J.MELCHOR,JR.,,HUGPONG,146501
REGION XI,DAVAO DEL SUR,DAVAO,FIRST,COUNCILOR,"IBUYAN, EDGAR JR.",IBUYAN,EDGAR,JR.,,HUGPONG,143592
REGION XI,DAVAO DEL SUR,DAVAO,FIRST,COUNCILOR,"LIBRADO, LEAH",LIBRADO,LEAH,,,HUGPONG,138813
REGION XI,DAVAO DEL SUR,DAVAO,FIRST,COUNCILOR,"MILITAR, BONIFACIO",MILITAR,BONIFACIO,,,HUGPONG,127101
