region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VIII,NORTHERN SAMAR,LAS NAVAS,LONE,COUNCILOR,"ORONCILLO, NELSON",ORONCILLO,NELSON,,,NUP,9176
REGION VIII,NORTHERN SAMAR,LAS NAVAS,LONE,COUNCILOR,"CASIO, KITOY",CASIO,KITOY,,,NUP,9118
REGION VIII,NORTHERN SAMAR,LAS NAVAS,LONE,COUNCILOR,"ROBIS, TONTON",ROBIS,TONTON,,,NUP,8802
REGION VIII,NORTHERN SAMAR,LAS NAVAS,LONE,COUNCILOR,"MERCADER, VANESSA LYN",MERCADER,VANESSA,LYN,,AKSYON,8527
REGION VIII,NORTHERN SAMAR,LAS NAVAS,LONE,COUNCILOR,"YRUMA, BOBOY",YRUMA,BOBOY,,,LP,7161
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"BALAG, ARTEMIO",BALAG,ARTEMIO,,,IND,10390
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"OFIANA, SHIELA",OFIANA,SHIELA,,,NUP,9940
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"LIM, LERWIN",LIM,LERWIN,,,TINGOG,9235
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"CLUTARIO, JAY SERAFIN",CLUTARIO,JAY,SERAFIN,,IND,9069
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"SALUDAGA, YURI",SALUDAGA,YURI,,,NUP,8655
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"DERUTAS, BOBOY",DERUTAS,BOBOY,,,NUP,7810
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"TURLA, JUNJIE",TURLA,JUNJIE,,,NUP,7791
REGION VIII,NORTHERN SAMAR,LAVEZARES,LONE,COUNCILOR,"MARTIRES, MANUEL",MARTIRES,MANUEL,,,LP,7472
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"BATION, HONEYBELL",BATION,HONEYBELL,,,NUP,4733
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"SALVACRUZ, FERDINAND",SALVACRUZ,FERDINAND,,,NUP,3961
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"JUSTAN, JANICE",JUSTAN,JANICE,,,NUP,3873
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"CARPIO, GREG",CARPIO,GREG,,,NUP,3758
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"CUSTORIO, MAYE",CUSTORIO,MAYE,,,PFP,3749
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"TONOG, LITO",TONOG,LITO,,,NUP,3744
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"DABOCOL, LEO",DABOCOL,LEO,,,NUP,3630
REGION VIII,NORTHERN SAMAR,LOPE DE VEGA,LONE,COUNCILOR,"BASILOY, ESTER",BASILOY,ESTER,,,IND,3530
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"LAODENIO, GREGGY FER",LAODENIO,GREGGY,FER,,NUP,6822
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"LONGCOP, LUCKIE",LONGCOP,LUCKIE,,,NUP,6198
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"BARNOBAL, MARCIAL",BARNOBAL,MARCIAL,,,NUP,6164
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"LAODENIO, SATURNINO SR.",LAODENIO,SATURNINO,SR.,,NUP,6153
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"CAPOQUIAN, POGHOK",CAPOQUIAN,POGHOK,,,NUP,6143
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"TEJANO, RENIO",TEJANO,RENIO,,,NUP,6123
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"BORJA, CYRUS",BORJA,CYRUS,,,NUP,6105
REGION VIII,NORTHERN SAMAR,MAPANAS,LONE,COUNCILOR,"LONGCOP, MODESTO JR.",LONGCOP,MODESTO,JR.,,NUP,6035
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"UNAY, ANGEL",UNAY,ANGEL,,,LP,10645
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"CONGE, TATI",CONGE,TATI,,,LP,10536
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"CHIN, MELI",CHIN,MELI,,,LAKAS,9613
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"ACABADO, JUNAR",ACABADO,JUNAR,,,NUP,8389
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"BUGNA, ALMA",BUGNA,ALMA,,,PPP,7744
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"HUAVAS, RUFO",HUAVAS,RUFO,,,NUP,7689
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"CALUNSAG, ANGEL",CALUNSAG,ANGEL,,,NUP,7178
REGION VIII,NORTHERN SAMAR,MONDRAGON,LONE,COUNCILOR,"ALO, GERRY",ALO,GERRY,,,PFP,7173
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"AOYANG, NOEL",AOYANG,NOEL,,,NUP,10737
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"BATULA, CADO",BATULA,CADO,,,NUP,10091
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"MOSLARES-GOREMBALEM, NIZZA(NUP",MOSLARES-GOREMBALEM,NIZZA(NUP,,,NATIONAL UNITY PARTY,9926
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"CABALLA, KENT",CABALLA,KENT,,,NUP,9855
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"MAJUELO, EDEN",MAJUELO,EDEN,,,NUP,9800
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"QUIBAL, RUFINA",QUIBAL,RUFINA,,,NUP,7477
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"CERBITO, DELIA",CERBITO,DELIA,,,NUP,7449
REGION VIII,NORTHERN SAMAR,PALAPAG,LONE,COUNCILOR,"LAORENO, PEPITO",LAORENO,PEPITO,,,NUP,6743
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"SALAZAR, RODIL",SALAZAR,RODIL,,,NUP,9528
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"BALANQUIT, JOHN",BALANQUIT,JOHN,,,NUP,7849
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"BALANQUIT, NARIT",BALANQUIT,NARIT,,,NUP,7826
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"LOBOS, BALAO",LOBOS,BALAO,,,NUP,7016
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"GALUPO, RAY",GALUPO,RAY,,,IND,6897
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"ONG, GINA",ONG,GINA,,,NUP,6515
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"ABOBO, JENICE",ABOBO,JENICE,,,NUP,6290
REGION VIII,NORTHERN SAMAR,PAMBUJAN,LONE,COUNCILOR,"LUCBAN, GLENN",LUCBAN,GLENN,,,NPC,5996
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"TURING, CRISPIN JR.",TURING,CRISPIN,JR.,,PPP,3981
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"ALCERA, JUNJUN",ALCERA,JUNJUN,,,NUP,3501
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"BALLICUD, WAWAT",BALLICUD,WAWAT,,,NUP,3470
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"TURLA, ONAD",TURLA,ONAD,,,AKSYON,3429
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"ALCERA, PAPA B",ALCERA,PAPA,B,,NUP,2898
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"CALIXTRO, ORVEN",CALIXTRO,ORVEN,,,NUP,2464
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"PEDERIO, EDDIE",PEDERIO,EDDIE,,,NUP,2430
REGION VIII,NORTHERN SAMAR,ROSARIO,LONE,COUNCILOR,"PESTAÑO, JUN",PESTAÑO,JUN,,,PPP,2021
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"MAHINAY, JULIUS DAN",MAHINAY,JULIUS,DAN,,PROMDI,3744
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"UY, NEOVIE",UY,NEOVIE,,,NUP,3289
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"OBEDA, BONG",OBEDA,BONG,,,LP,2968
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"AGATON, NENEN",AGATON,NENEN,,,NUP,2742
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"SOLANA, RUEL",SOLANA,RUEL,,,NUP,2558
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"BERBON, JANJAN",BERBON,JANJAN,,,NP,2512
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"PALACIO, BUBOY",PALACIO,BUBOY,,,LP,2417
REGION VIII,NORTHERN SAMAR,SAN ANTONIO,LONE,COUNCILOR,"FORMARAN, MARK",FORMARAN,MARK,,,NUP,2415
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"AMOR, ZALDY",AMOR,ZALDY,,,NUP,11010
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"TOMACAS, DODONG",TOMACAS,DODONG,,,NUP,11004
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"SAMPAYAN, JOEL",SAMPAYAN,JOEL,,,NUP,10877
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"BELTRAN, LEILA",BELTRAN,LEILA,,,NUP,9450
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"FRANCISCO, NINGNING",FRANCISCO,NINGNING,,,NUP,9146
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"CULA, RUZZEL",CULA,RUZZEL,,,PROMDI,8854
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"AMOR, MARLON",AMOR,MARLON,,,NUP,8638
REGION VIII,NORTHERN SAMAR,SAN ISIDRO,LONE,COUNCILOR,"MONDIGO, BEBE",MONDIGO,BEBE,,,NUP,8289
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"ESIDERA, BENNY",ESIDERA,BENNY,,,NUP,6395
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"EVANGELISTA, LITA",EVANGELISTA,LITA,,,NUP,6210
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"SOMORAY, BOBONG",SOMORAY,BOBONG,,,NUP,5186
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"TOMENIO, HARLAN SR.",TOMENIO,HARLAN,SR.,,NP,5027
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"PEREZ, ESTELITO JR.",PEREZ,ESTELITO,JR.,,NUP,4790
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"NUALLA, ERNESTO",NUALLA,ERNESTO,,,NP,4736
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"BALASOLLA, SILVINO",BALASOLLA,SILVINO,,,NUP,4703
REGION VIII,NORTHERN SAMAR,SAN JOSE,LONE,COUNCILOR,"HORCASITAS, PANING",HORCASITAS,PANING,,,NUP,4482
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"CURSO, JOCELYN",CURSO,JOCELYN,,,LAKAS,9075
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"TAN, DANTE",TAN,DANTE,,,NUP,8981
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"JARITO, DODOY",JARITO,DODOY,,,NUP,8868
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"MORA, RONALD",MORA,RONALD,,,NUP,8176
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"GALVEZ, GIO",GALVEZ,GIO,,,IND,7723
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"ACEBUCHE, JF",ACEBUCHE,JF,,,NUP,7510
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"AVALON, CAING",AVALON,CAING,,,NUP,6972
REGION VIII,NORTHERN SAMAR,SAN ROQUE,LONE,COUNCILOR,"BANTILO, BOTOY",BANTILO,BOTOY,,,NUP,5492
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"ACEBO, MA. MARLYN",ACEBO,MA.,MARLYN,,NUP,3364
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"DELA CRUZ, SAMUEL",DELA CRUZ,SAMUEL,,,LP,3245
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"TRINIDAD, HOMER",TRINIDAD,HOMER,,,NUP,2758
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"CUSTODIO, JERAHME",CUSTODIO,JERAHME,,,IND,2600
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"MORALDE, RAMON",MORALDE,RAMON,,,LP,2486
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"ALIG, GALICANO",ALIG,GALICANO,,,NUP,2401
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"MAHUSAY, RENIER",MAHUSAY,RENIER,,,NUP,2365
REGION VIII,NORTHERN SAMAR,SAN VICENTE,LONE,COUNCILOR,"DEL CORRO, PIO",DEL CORRO,PIO,,,NUP,2350
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"JARITO, MELVIN",JARITO,MELVIN,,,NUP,4611
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"ABUEZA, GIGI",ABUEZA,GIGI,,,NUP,4511
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"BASARTE, NOVA",BASARTE,NOVA,,,NUP,4503
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"MANANGUETE, SUSAN",MANANGUETE,SUSAN,,,NUP,4396
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"SILVESTRE, RODNEY",SILVESTRE,RODNEY,,,NUP,4031
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"MERINO, ROLLY",MERINO,ROLLY,,,NUP,3971
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"ORSOLINO, JOY",ORSOLINO,JOY,,,IND,3679
REGION VIII,NORTHERN SAMAR,SILVINO LOBOS,LONE,COUNCILOR,"JUMADIAO, MARY JANE",JUMADIAO,MARY,JANE,,NUP,3668
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"SABAYO, TIN-TIN",SABAYO,TIN-TIN,,,NP,5228
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"ARDALES, BOYENG",ARDALES,BOYENG,,,NUP,4906
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"LAURENTE, HENIO",LAURENTE,HENIO,,,NP,4629
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"SUBIAGA, PINO",SUBIAGA,PINO,,,NP,4569
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"MANATAD, LEX",MANATAD,LEX,,,LP,4483
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"LUCINARIO, JAY-R",LUCINARIO,JAY-R,,,NPC,4378
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"MANDRILLA, BEN",MANDRILLA,BEN,,,NUP,4378
REGION VIII,NORTHERN SAMAR,VICTORIA,LONE,COUNCILOR,"CABACANG, EDDIE",CABACANG,EDDIE,,,LP,4335
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"DE LEON, MARLON",DE LEON,MARLON,,,SIGAW,20763
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"MORENO, AU",MORENO,AU,,,SIGAW,20603
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"MACALINAO, RUTH",MACALINAO,RUTH,,,SIGAW,20277
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"MANUBAY, JOMAR",MANUBAY,JOMAR,,,SIGAW,19733
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"DERONE, IRYO",DERONE,IRYO,,,SIGAW,19322
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"AGUILAR, JUNE",AGUILAR,JUNE,,,SIGAW,19321
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"RAMOS, SUSANA",RAMOS,SUSANA,,,PDPLBN,18836
REGION III,NUEVA ECIJA,ALIAGA,LONE,COUNCILOR,"RESPICIO, SID",RESPICIO,SID,,CAPT.,SIGAW,18815
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"GUERRERO, CHATCHICA",GUERRERO,CHATCHICA,,,SIGAW,19206
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"DELA CRUZ, VICTOR",DELA CRUZ,VICTOR,,,PDPLBN,19123
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"DELA CRUZ, MELODIE",DELA CRUZ,MELODIE,,,SIGAW,18955
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"PESA, GREG",PESA,GREG,,,PDPLBN,17626
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"VALMONTE, LOPE",VALMONTE,LOPE,,,PDPLBN,16986
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"MORALES, GINA",MORALES,GINA,,,PDPLBN,16657
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"RUZ, MYLENE",RUZ,MYLENE,,,SIGAW,16646
REGION III,NUEVA ECIJA,BONGABON,LONE,COUNCILOR,"MANTILE, BOBBY",MANTILE,BOBBY,,,PDPLBN,16506
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,"ROQUE, BUNSO",ROQUE,BUNSO,,,PDPLBN,107477
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,"GARCIA, PB",GARCIA,PB,,,PDPLBN,95192
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,"MENDOZA, PEEWEE",MENDOZA,PEEWEE,,,PDPLBN,90829
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,"DIAZ, BOK",DIAZ,BOK,,,PDPLBN,87769
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,"VALINO, FROILAN",VALINO,FROILAN,,,PDPLBN,84582
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,"GARCIA, MARIUS",GARCIA,MARIUS,,,PDPLBN,79186
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,SEEPING,SEEPING,,,MRS,PDPLBN,78692
REGION III,NUEVA ECIJA,CABANATUAN,LONE,COUNCILOR,"ILAGAN, JON",ILAGAN,JON,,,PDPLBN,77442
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"UMALI, DANTE JR.",UMALI,DANTE,JR.,,PDPLBN,24370
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"DELA CRUZ, DANTE",DELA CRUZ,DANTE,,,SIGAW,21583
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"WYCOCO, JUMAR",WYCOCO,JUMAR,,,PDPLBN,21036
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"GUEVARRA, KAMAGONG",GUEVARRA,KAMAGONG,,,SIGAW,20566
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"RIVERA, KEVIN",RIVERA,KEVIN,,,SIGAW,19703
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"BERNARDO, JOJO",BERNARDO,JOJO,,,SIGAW,17604
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"MUNSAYAC, JESS",MUNSAYAC,JESS,,,PDPLBN,17283
REGION III,NUEVA ECIJA,CABIAO,LONE,COUNCILOR,"MANALUS, DANIEL",MANALUS,DANIEL,,,PDPLBN,16535
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"ABAD, MARVIN",ABAD,MARVIN,,,SIGAW,9271
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"BALTAZAR, ADO",BALTAZAR,ADO,,,SIGAW,7849
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"MINDANAO, LOREN",MINDANAO,LOREN,,,SIGAW,7231
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"OTIC, JOSE PAOLO",OTIC,JOSE,PAOLO,,KBL,7191
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"MALAGAYO, ALFIE",MALAGAYO,ALFIE,,,SIGAW,7156
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"VENTURINA, JOAN",VENTURINA,JOAN,,,KBL,7098
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"EVASCO, FRANCIS",EVASCO,FRANCIS,,,SIGAW,6722
REGION III,NUEVA ECIJA,CARRANGLAN,LONE,COUNCILOR,"CAYABYAB, BABY",CAYABYAB,BABY,,,NUP,6443
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"GINES, KHEYO",GINES,KHEYO,,,SIGAW,21851
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"MARCOS, JERRY",MARCOS,JERRY,,,SIGAW,18160
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"CARBONEL, JOHN PAUL",CARBONEL,JOHN,PAUL,,IND,16753
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"MAGAOAY, EDWIN",MAGAOAY,EDWIN,,,PDPLBN,16275
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"BATAC, JAIME",BATAC,JAIME,,,SIGAW,14798
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"MENDOZA, PAUL",MENDOZA,PAUL,,,SIGAW,14629
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"CASTELO, ROMY",CASTELO,ROMY,,,SIGAW,14233
REGION III,NUEVA ECIJA,CUYAPO,LONE,COUNCILOR,"AQUINO, VIRGILIO",AQUINO,VIRGILIO,,,SIGAW,13553
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"GEDO CRUZ, MJ",GEDO CRUZ,MJ,,,PDPLBN,11088
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"DANAO, JUN",DANAO,JUN,,,SIGAW,10292
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"MANDIA, IMELDA",MANDIA,IMELDA,,,SIGAW,9223
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"VALENTIN, AMBOG",VALENTIN,AMBOG,,,PDPLBN,9209
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"VALDEZ, MEDY",VALDEZ,MEDY,,,PDPLBN,8539
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"MUNCAL, ENTIN",MUNCAL,ENTIN,,,SIGAW,8286
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"BUE, ROMNICK",BUE,ROMNICK,,,PDPLBN,7352
REGION III,NUEVA ECIJA,GABALDON,LONE,COUNCILOR,"MERADIOS, ANDY",MERADIOS,ANDY,,,SIGAW,7305
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"BAUTISTA, JEFFREY",BAUTISTA,JEFFREY,,,PDPLBN,42624
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"YU, NANI",YU,NANI,,,PDPLBN,39373
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"PANGILINAN, GEMMA",PANGILINAN,GEMMA,,,PDPLBN,38444
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"TECSON, RYAN",TECSON,RYAN,,,PDPLBN,38290
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"DELOS SANTOS, PETE",DELOS SANTOS,PETE,,,PDPLBN,38180
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"MARIANO, JAY",MARIANO,JAY,,,PDPLBN,36111
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"HERNANDEZ, AMY",HERNANDEZ,AMY,,,PDPLBN,35691
REGION III,NUEVA ECIJA,GAPAN,LONE,COUNCILOR,"MATIAS, GERRY",MATIAS,GERRY,,,PDPLBN,35595
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"GAMIT, CECIL",GAMIT,CECIL,,,SIGAW,13894
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"CABERTO, SAM MYKIEL",CABERTO,SAM,MYKIEL,,PDPLBN,13603
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"GANAO, RAQUEL",GANAO,RAQUEL,,,PDPLBN,13536
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"CRUZ, JAJA",CRUZ,JAJA,,,PDPLBN,12774
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"SANTOS, LANCE",SANTOS,LANCE,,,SIGAW,12209
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"ESPINO, ARNEL",ESPINO,ARNEL,,,PDPLBN,12078
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"AROCENA, MANDO",AROCENA,MANDO,,,PDPLBN,11635
REGION III,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,LONE,COUNCILOR,"SAGUN, RB",SAGUN,RB,,,PDPLBN,11418
