region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION XIII,SURIGAO DEL SUR,SAN MIGUEL,LONE,COUNCILOR,"YU, MILVA",YU,MILVA,,,LAKAS,8294
REGION XIII,SURIGAO DEL SUR,SAN MIGUEL,LONE,COUNCILOR,"PEREZ, ANGKING",PEREZ,ANGKING,,,IND,7843
REGION XIII,SURIGAO DEL SUR,SAN MIGUEL,LONE,COUNCILOR,"DEMOTO, REYNALDO",DEMOTO,REYNALDO,,,LAKAS,7804
REGION XIII,SURIGAO DEL SUR,SAN MIGUEL,LONE,COUNCILOR,"BUNIEL, ZARINA",BUNIEL,ZARINA,,,IND,7734
REGION XIII,SURIGAO DEL SUR,SAN MIGUEL,LONE,COUNCILOR,"ORIBE, OMAR",ORIBE,OMAR,,,LAKAS,7544
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"UNTUA, ROLLY",UNTUA,ROLLY,,,PDPLBN,9770
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"LUMAKIN, JANJAN",LUMAKIN,JANJAN,,,LAKAS,9600
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"POLIZON, VANESSA",POLIZON,VANESSA,,,LAKAS,8949
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"CUYNO, JUANITO",CUYNO,JUANITO,,,PDPLBN,8847
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"PALUA, MAYBEL",PALUA,MAYBEL,,,LAKAS,8416
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"SATURAY, BRIAN",SATURAY,BRIAN,,,PDPLBN,8010
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"COTIANGCO, NELITA",COTIANGCO,NELITA,,,LAKAS,7899
REGION XIII,SURIGAO DEL SUR,TAGBINA,LONE,COUNCILOR,"BONIEL, FELIXBERTA",BONIEL,FELIXBERTA,,,PDPLBN,7403
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"PAGARAN, TATA",PAGARAN,TATA,,,PDPLBN,12410
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"BAUTISTA, EVELYN",BAUTISTA,EVELYN,,,PDPLBN,10088
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"GUALVEZ, NOEL",GUALVEZ,NOEL,,,LAKAS,10082
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"CAHATIAN, JOPIE",CAHATIAN,JOPIE,,,IND,9488
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"MEDRANO, JUN",MEDRANO,JUN,,,LAKAS,8786
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"LAGMAN, CLINT",LAGMAN,CLINT,,,PDPLBN,8587
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"YU, WILFREDO",YU,WILFREDO,,,PDPLBN,7975
REGION XIII,SURIGAO DEL SUR,TAGO,LONE,COUNCILOR,"GOMEZ, BEBE",GOMEZ,BEBE,,,PDPLBN,7916
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"PIMENTEL, JOHN PAUL",PIMENTEL,JOHN,PAUL,,PDPLBN,24415
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"TAN, DENDEN",TAN,DENDEN,,,PDPLBN,23657
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"AVILA, VICKY",AVILA,VICKY,,,PDPLBN,18673
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"BONIAO, HYNA JEAN",BONIAO,HYNA,JEAN,,PDPLBN,18548
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"PEREZ, TATA",PEREZ,TATA,,,PDPLBN,18281
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"AZARCON, KUYA PENG",AZARCON,KUYA,PENG,,PDPLBN,18082
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"URBIZTONDO, DODONG",URBIZTONDO,DODONG,,,PDPLBN,18037
REGION XIII,SURIGAO DEL SUR,TANDAG,LONE,COUNCILOR,"FALCON, IMELDA",FALCON,IMELDA,,,PDPLBN,17964
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"CONCEPCION, JOY",CONCEPCION,JOY,,,NPC,3776
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"ALMAZAN, CHING",ALMAZAN,CHING,,,PDPLBN,3323
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"GUERRERO, RODOLFO",GUERRERO,RODOLFO,,,PDPLBN,3134
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"CUCHAPIN, IMELDA",CUCHAPIN,IMELDA,,,PDPLBN,3081
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"APUAN, JOHANNA",APUAN,JOHANNA,,,PDPLBN,3037
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"TABILE, WILMAR",TABILE,WILMAR,,,NPC,2897
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"IGNACIO, CATALINO JR.",IGNACIO,CATALINO,JR.,,NPC,2748
REGION III,TARLAC,ANAO,LONE,COUNCILOR,"BAUTISTA, CESAR",BAUTISTA,CESAR,,,PDPLBN,2715
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"SIBAL, BOYBAO",SIBAL,BOYBAO,,,NPC,15723
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"SALES, JAJIE",SALES,JAJIE,,,NPC,15110
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"SALTING, ERNING",SALTING,ERNING,,,NPC,13402
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"MEJIA, FORTUN",MEJIA,FORTUN,,,NPC,12186
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"GALANG, JAY",GALANG,JAY,,,NPC,11912
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"ALIMURONG, BRIGHT",ALIMURONG,BRIGHT,,,NPC,10912
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"PEÑA, NESTOR",PEÑA,NESTOR,,,NPC,10555
REGION III,TARLAC,BAMBAN,LONE,COUNCILOR,"GUTIERREZ, EDONG",GUTIERREZ,EDONG,,,NPC,10351
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"AGUSTIN, GLADYS",AGUSTIN,GLADYS,,,PDPLBN,24035
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"SOLIVEN, GINA",SOLIVEN,GINA,,,PDPLBN,23597
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"LEGASPI, KRISTINE ANNE",LEGASPI,KRISTINE,ANNE,,NPC,22047
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"MATEO, MAHALIA",MATEO,MAHALIA,,,NPC,20940
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"MANGROBANG, RAUL",MANGROBANG,RAUL,,,NPC,19690
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"DELOS REYES, BENICIO II",DELOS REYES,BENICIO,II,,NPC,18011
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"CORPUZ, JHERWIN",CORPUZ,JHERWIN,,,NPC,17670
REGION III,TARLAC,CAMILING,LONE,COUNCILOR,"PACADA, PEPITO",PACADA,PEPITO,,,NPC,16554
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"TICSAY, JEFF",TICSAY,JEFF,,,NPC,30083
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"ESPINOSA, ALEX",ESPINOSA,ALEX,,,NPC,30009
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"CABAGAN, JULIET",CABAGAN,JULIET,,,NPC,27662
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"DUEÑAS, DRIGS",DUEÑAS,DRIGS,,,NPC,21857
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"ONG, FELIPE",ONG,FELIPE,,,NPC,21591
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"GAMBOA, CLOD",GAMBOA,CLOD,,,PFP,21104
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"MANLUPIG, TELANG",MANLUPIG,TELANG,,,NPC,19848
REGION III,TARLAC,CAPAS,LONE,COUNCILOR,"PINEDA, BENZ",PINEDA,BENZ,,,PFP,16033
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"BAUTISTA, CARLA",BAUTISTA,CARLA,,,IND,50824
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"BALUYUT, OWEN",BALUYUT,OWEN,,,IND,43596
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"DIZON, GIGI",DIZON,GIGI,,,IND,38925
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"RIVERA, EVELYN",RIVERA,EVELYN,,,NPC,36513
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"BUCU, CHINO",BUCU,CHINO,,,IND,36292
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"FELICIANO, JOJO",FELICIANO,JOJO,,,NPC,31658
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"YSAIS, ADONIS",YSAIS,ADONIS,,,IND,26303
REGION III,TARLAC,CONCEPCION,LONE,COUNCILOR,"PALAC, AL",PALAC,AL,,,IND,26098
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"ANTONIO, ALLAN",ANTONIO,ALLAN,,,NPC,24310
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"GRAGASIN, MANNY",GRAGASIN,MANNY,,,NPC,23848
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"PALOMAR, BENOK",PALOMAR,BENOK,,,NPC,22857
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"ACOB, ALFREDO JR.",ACOB,ALFREDO,JR.,,NPC,22822
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"MAMBA, JORGE JR.",MAMBA,JORGE,JR.,,NPC,22600
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"DAQUIGAN, RONJIE",DAQUIGAN,RONJIE,,,NPC,21884
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"AGUDO, PACIFICO",AGUDO,PACIFICO,,,LP,21269
REGION III,TARLAC,GERONA,LONE,COUNCILOR,"LUMAGUI, TEDDY",LUMAGUI,TEDDY,,,NP,20797
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"DEPANO, TOTOY",DEPANO,TOTOY,,,PDPLBN,12762
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"TORRES, BAWANG",TORRES,BAWANG,,,NPC,12297
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"FLORES, MIGS",FLORES,MIGS,,,PDPLBN,12231
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"MANUEL, NESTY",MANUEL,NESTY,,,IND,11512
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"REYES, ROMAR",REYES,ROMAR,,,PDPLBN,11211
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"LORENZO, JAY",LORENZO,JAY,,,NPC,11153
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"IGNACIO, RESTING",IGNACIO,RESTING,,,NPC,10739
REGION III,TARLAC,LA PAZ,LONE,COUNCILOR,"MANANQUIL, ROBERTO",MANANQUIL,ROBERTO,,,PDPLBN,9434
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"MAGALUED, RUPERTO",MAGALUED,RUPERTO,,,NPC,9471
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"RAFAEL, ERIKA",RAFAEL,ERIKA,,,NPC,7867
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"OCAMPO, NOEL",OCAMPO,NOEL,,,NPC,7497
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"BUENO, ARTURO",BUENO,ARTURO,,,NPC,6864
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"PAL, APING",PAL,APING,,,PDDS,5690
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"POBRE, ALO",POBRE,ALO,,,PDDS,5626
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"LUCERO, ARNOLD",LUCERO,ARNOLD,,,IND,5618
REGION III,TARLAC,MAYANTOC,LONE,COUNCILOR,"MANUEL, FERDINAND",MANUEL,FERDINAND,,,NPC,5489
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"FAVIS, CLEOFE",FAVIS,CLEOFE,,,NPC,22431
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"ESPEJO, RODOLFO JR.",ESPEJO,RODOLFO,JR.,,NPC,22228
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"MARZAN, BOY",MARZAN,BOY,,DR,NPC,19481
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"GAMBOA, RUBEN JR.",GAMBOA,RUBEN,JR.,,NPC,19377
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"ESPEJO, THELMA",ESPEJO,THELMA,,,NPC,19168
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"AGUILAR, GEORGE MICHAEL",AGUILAR,GEORGE,MICHAEL,,NPC,18779
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"YASAY, GINO",YASAY,GINO,,,NPC,18640
REGION III,TARLAC,MONCADA,LONE,COUNCILOR,"AYSON, CELES",AYSON,CELES,,,NPC,17853
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"BRAVO, LUMING",BRAVO,LUMING,,,NPC,30806
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"CUCHAPIN, CHRISTIAN ALFRED",CUCHAPIN,CHRISTIAN,ALFRED,,NPC,29441
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"SANTILLAN, JV",SANTILLAN,JV,,,NPC,27773
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"GONZALES, CHARO",GONZALES,CHARO,,ATTY,PDPLBN,27691
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"CASTRO, NESTOR",CASTRO,NESTOR,,,NPC,26446
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"OLONAN, CHI-CHI",OLONAN,CHI-CHI,,,NPC,25423
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"TORIO, BOT",TORIO,BOT,,,NPC,24211
REGION III,TARLAC,PANIQUI,LONE,COUNCILOR,"FERNANDEZ, ME-AN",FERNANDEZ,ME-AN,,,NPC,23746
REGION III,TARLAC,PURA,LONE,COUNCILOR,"MADDELA, WINNIE",MADDELA,WINNIE,,,IND,6354
REGION III,TARLAC,PURA,LONE,COUNCILOR,"VALDEZ, MINNAN",VALDEZ,MINNAN,,,IND,6030
REGION III,TARLAC,PURA,LONE,COUNCILOR,"IDMILAO, BEN",IDMILAO,BEN,,,IND,5625
REGION III,TARLAC,PURA,LONE,COUNCILOR,"ROBINO, GORING",ROBINO,GORING,,,PDPLBN,5563
REGION III,TARLAC,PURA,LONE,COUNCILOR,"CARATIQUIT, REB",CARATIQUIT,REB,,,PDPLBN,5345
REGION III,TARLAC,PURA,LONE,COUNCILOR,"SAWIT, ALAIN CARLO",SAWIT,ALAIN,CARLO,,NPC,5059
REGION III,TARLAC,PURA,LONE,COUNCILOR,"PASCUA, PAU",PASCUA,PAU,,,PDPLBN,4575
REGION III,TARLAC,PURA,LONE,COUNCILOR,"BALMORES, EPOY",BALMORES,EPOY,,ATTY.,PDPLBN,4543
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"GAUDIA, ROLANDO",GAUDIA,ROLANDO,,,NPC,7200
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"PADUA, JOEVIC",PADUA,JOEVIC,,,NPC,6167
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"APOSTOL, LEN",APOSTOL,LEN,,,IND,6165
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"CASAR, JUNAID",CASAR,JUNAID,,,NPC,6038
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"GABUYA, CATHERINE",GABUYA,CATHERINE,,,NPC,5780
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"ACOSTA, EDUARDO",ACOSTA,EDUARDO,,,NPC,5543
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"SOLOMON, OSHMON",SOLOMON,OSHMON,,,NPC,5483
REGION III,TARLAC,RAMOS,LONE,COUNCILOR,"MILLADO, VAL",MILLADO,VAL,,,PDPLBN,5176
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"APOSTOL, NAPOLEON III",APOSTOL,NAPOLEON,III,,IND,4677
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"PARANA, DAVID",PARANA,DAVID,,,NPC,3609
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"GABRIEL, MIGUEL",GABRIEL,MIGUEL,,,NPC,3601
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"SILVESTRE, EDSEL",SILVESTRE,EDSEL,,,NPC,3494
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"MARIANO, EDWARD",MARIANO,EDWARD,,,NPC,3455
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"ROLDAN, RAUL",ROLDAN,RAUL,,,NPC,3324
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"TRANCE, ROGELIO JR.",TRANCE,ROGELIO,JR.,,NPC,3319
REGION III,TARLAC,SAN CLEMENTE,LONE,COUNCILOR,"BRUNO, ANTONIO",BRUNO,ANTONIO,,,NPC,2991
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"DUPITAS, TURBO",DUPITAS,TURBO,,,NPC,10250
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"JOAQUIN, RIZA",JOAQUIN,RIZA,,,NPC,9629
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"CAPIENDO, HERO",CAPIENDO,HERO,,,NPC,7275
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"MACASAET, MICO",MACASAET,MICO,,,NPC,7095
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"FACUN, JULIE",FACUN,JULIE,,,PDDS,6304
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"MANUZON, VIRGINIA",MANUZON,VIRGINIA,,,NPC,5794
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"FACUN, BAYANI",FACUN,BAYANI,,,NPC,5738
REGION III,TARLAC,SAN JOSE,LONE,COUNCILOR,"FACUN, BOYET",FACUN,BOYET,,,PDDS,5153
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"FELIX, DAGUL",FELIX,DAGUL,,,PFP,7498
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"SANTIAGO, RS YAMAT",SANTIAGO,RS,YAMAT,,PFP,7343
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"RELATOR, OLIVER",RELATOR,OLIVER,,,PFP,7245
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"GRAVIDEZ, ALAN",GRAVIDEZ,ALAN,,,PFP,6941
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"TALBO, PEDRING",TALBO,PEDRING,,,PFP,6355
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"TABUGAN, JUNIOR",TABUGAN,JUNIOR,,,PFP,6020
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"AGUILAR, SAM",AGUILAR,SAM,,,PFP,5069
REGION III,TARLAC,SAN MANUEL,LONE,COUNCILOR,"SUNIO, DANNY",SUNIO,DANNY,,,PFP,4887
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"BAGAY, FREDDIE",BAGAY,FREDDIE,,,NPC,13980
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"PASAMONTE, EDMUND",PASAMONTE,EDMUND,,,NPC,13333
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"MANZANO, FREDDIE",MANZANO,FREDDIE,,,NPC,12486
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"IBARRA, HENRY",IBARRA,HENRY,,,NPC,11276
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"CASTILLO, AURELIO",CASTILLO,AURELIO,,,NPC,10228
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"MAREGMEN, JOEL",MAREGMEN,JOEL,,,NPC,8688
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"ENRADO, SAKLULU",ENRADO,SAKLULU,,,IND,7862
REGION III,TARLAC,SANTA IGNACIA,LONE,COUNCILOR,"NICOLAS, AMBONG",NICOLAS,AMBONG,,,NPC,7355
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"DELOS REYES, CHRISTOPHER",DELOS REYES,CHRISTOPHER,,,NPC,96475
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"LADERA, EMY",LADERA,EMY,,,NPC,95510
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"BRIONES, JOJO",BRIONES,JOJO,,,NPC,95352
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"BASANGAN, ABEL",BASANGAN,ABEL,,,NPC,93795
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"AGUAS, ANA",AGUAS,ANA,,,NPC,86669
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"DIOLAZO, RICKY",DIOLAZO,RICKY,,,NPC,86112
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"DE LEON, HENRY",DE LEON,HENRY,,,NPC,86037
REGION III,TARLAC,TARLAC,LONE,COUNCILOR,"QUIROZ, WENG",QUIROZ,WENG,,,NPC,81862
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"RIGOR, JAEDEE ALDEE",RIGOR,JAEDEE,ALDEE,,IND,17204
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"VILLA AGUSTIN, MICHAEL",VILLA AGUSTIN,MICHAEL,,,NPC,13500
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"ROQUE, ART",ROQUE,ART,,,IND,11282
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"GUIAM, TANI",GUIAM,TANI,,,IND,10398
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"SAGUYOD, ERIC",SAGUYOD,ERIC,,,NPC,10216
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"LIM, JEAN PAUL",LIM,JEAN,PAUL,,IND,10093
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"GACULA, GINO",GACULA,GINO,,,NPC,9914
REGION III,TARLAC,VICTORIA,LONE,COUNCILOR,"GACUSAN, ARNEL",GACUSAN,ARNEL,,,NPC,9565
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"IBBO, IBBO",IBBO,IBBO,,DOC,NUP,31235
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"SAMSUYA, TITA",SAMSUYA,TITA,,,NUP,29740
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"AKIP, AMBON",AKIP,AMBON,,,NUP,28946
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"PAJIJI, MIDZFAR",PAJIJI,MIDZFAR,,,NUP,28193
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"KALBIT, ONG-ONG",KALBIT,ONG-ONG,,,NUP,28112
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"KARANAIN, LHONG",KARANAIN,LHONG,,,NUP,27454
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"SANGKULA, NAGDER",SANGKULA,NAGDER,,,NUP,24825
BARMM,TAWI TAWI,BONGAO,LONE,COUNCILOR,"JUMDAIL, KHAIZAL",JUMDAIL,KHAIZAL,,,PDPLBN,12549
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"MATBA, MARDELLA",MATBA,MARDELLA,,,NUP,13888
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"BANTILAN, SANTANINA",BANTILAN,SANTANINA,,,NUP,12673
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"KAHIL, ALRASID",KAHIL,ALRASID,,,NUP,12082
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"TAMBUTOH, NURSIDY",TAMBUTOH,NURSIDY,,,NUP,10766
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"MAMMAH, NURUNNIHMA",MAMMAH,NURUNNIHMA,,,NUP,9960
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"KALAYAKAN, IBNUL",KALAYAKAN,IBNUL,,,NUP,9475
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"ELIAS, KUBLAI",ELIAS,KUBLAI,,,NUP,8772
BARMM,TAWI TAWI,LANGUYAN,LONE,COUNCILOR,"MUSTAPA, SAIDUL",MUSTAPA,SAIDUL,,,NUP,8528
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"SAID, CHERNIE",SAID,CHERNIE,,,NUP,6503
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"JAPAAL, MUKDIM",JAPAAL,MUKDIM,,,PDPLBN,6294
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"SARAPIL, MACKY",SARAPIL,MACKY,,,UNA,5560
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"CANIZARES, MARKAREN",CANIZARES,MARKAREN,,,UNA,5466
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"SADJIRIL, RAMBIE",SADJIRIL,RAMBIE,,,NUP,5132
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"GUBIH, GAYU",GUBIH,GAYU,,,PDPLBN,5066
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"LAO, CHARLES",LAO,CHARLES,,,NUP,5013
BARMM,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,LONE,COUNCILOR,"ABDULPATTA, OMAR MOCKTHAR",ABDULPATTA,OMAR,MOCKTHAR,,NUP,4854
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"CABAÑOG, JANET",CABAÑOG,JANET,,,PDPLBN,14172
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"BAHATUL, SHELMA",BAHATUL,SHELMA,,,PDPLBN,12804
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"BAIRULLA, ABDULYASER",BAIRULLA,ABDULYASER,,,PDPLBN,12109
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"ABDULPATTA, SAIB",ABDULPATTA,SAIB,,,PDPLBN,11737
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"SAIYARI, ABDURAJIK",SAIYARI,ABDURAJIK,,,PDPLBN,11593
BARMM,TAWI TAWI,PANGLIMA SUGALA BALIMBING,LONE,COUNCILOR,"JAJI, SAWADJAAN",JAJI,SAWADJAAN,,,PDPLBN,10937
