region,province,city,district,position,candidate_name,last_name,first_name,middle_name,title,party,votes
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"PANTUAN, RAGEN",PANTUAN,RAGEN,,,1CEBU,8614
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"BASILISCO, FLORENCIO",BASILISCO,FLORENCIO,,,1CEBU,8245
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"LAMBO, LITOY",LAMBO,LITOY,,,1CEBU,7913
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"DELIMA, TAS",DELIMA,TAS,,,IND,6693
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"CABURNAY, BEATRIZ",CABURNAY,BEATRIZ,,,1CEBU,6550
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"CATAPUSAN, JOSHUA",CATAPUSAN,JOSHUA,,,1CEBU,6415
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"BAYATO, JHULIE",BAYATO,JHULIE,,,1CEBU,6281
REGION VII,CEBU,ALCANTARA,LONE,COUNCILOR,"LUMAPAY, ARTUDIO",LUMAPAY,ARTUDIO,,,IND,5552
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"MIÑOZA, JOJO",MIÑOZA,JOJO,,,IND,8980
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"DURAN, JOJO",DURAN,JOJO,,,LAKAS,7705
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"DELOS SANTOS, COACH NIÑO",DELOS SANTOS,COACH,NIÑO,,IND,7329
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"ROMARATE, GUIA",ROMARATE,GUIA,,,IND,7235
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"MEDEL, ASCHER",MEDEL,ASCHER,,,IND,6659
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"PLANDO, NEIL",PLANDO,NEIL,,,1CEBU,6472
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"OCAMPO, HANK",OCAMPO,HANK,,,IND,6098
REGION VII,CEBU,ALCOY,LONE,COUNCILOR,"ABAJON, JIMMY",ABAJON,JIMMY,,,1CEBU,6041
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"CUEVAS, ARNOLD",CUEVAS,ARNOLD,,,1CEBU,9346
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"ECHAVEZ, ERIC",ECHAVEZ,ERIC,,,1CEBU,8980
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"LIM, MISSHELLE",LIM,MISSHELLE,,,1CEBU,8704
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"HOMECILLO, OROT",HOMECILLO,OROT,,,1CEBU,8662
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"PIÑEZ, LENIE",PIÑEZ,LENIE,,,1CEBU,8366
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"REDULA, JOSEPH",REDULA,JOSEPH,,,1CEBU,8243
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"GUARDIARIO, DENNIS",GUARDIARIO,DENNIS,,,1CEBU,7799
REGION VII,CEBU,ALEGRIA,LONE,COUNCILOR,"RODRIGUEZ, JUNNY",RODRIGUEZ,JUNNY,,,1CEBU,7432
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"PARAS, ONAD",PARAS,ONAD,,,1CEBU,11839
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"CHUA, MALOU",CHUA,MALOU,,,1CEBU,11638
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"PABROA, MICHAEL",PABROA,MICHAEL,,,1CEBU,8164
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"MANIGOS, SINOY",MANIGOS,SINOY,,,1CEBU,8034
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"CONCON, CEPEN",CONCON,CEPEN,,,1CEBU,7994
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"NIEVES, JOJO",NIEVES,JOJO,,,1CEBU,7683
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"LAÑA, JR",LAÑA,JR,,,1CEBU,7534
REGION VII,CEBU,ALOGUINSAN,LONE,COUNCILOR,"MANGUILIMOTAN, ROY",MANGUILIMOTAN,ROY,,,1CEBU,6454
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"RIZON, COLLIN",RIZON,COLLIN,,ATTY.,1CEBU,25430
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"MAMAC, RHINE",MAMAC,RHINE,,DOKTOR,1CEBU,24327
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"FLORES-MIER, JESSA",FLORES-MIER,JESSA,,,IND,23479
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"ALMIRANTE, BOOTSIE",ALMIRANTE,BOOTSIE,,ATTY,1CEBU,19717
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"ALBERO, KUYA MEDICS",ALBERO,KUYA,MEDICS,,1CEBU,19569
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"CAMINERO, JUNCAM",CAMINERO,JUNCAM,,,IND,19143
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"BACALSO, JAG-LUCERO",BACALSO,JAG-LUCERO,,,1CEBU,18260
REGION VII,CEBU,ARGAO,LONE,COUNCILOR,"SEMILLA, VIP-CHOY",SEMILLA,VIP-CHOY,,,IND,17243
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"CAÑADA, CHRISTIAN",CAÑADA,CHRISTIAN,,,1CEBU,16989
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"DUMDUM, JOEBOY",DUMDUM,JOEBOY,,,NUP,15003
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"CECE, MAGETT",CECE,MAGETT,,,IND,12929
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"MARAVILLAS, MARTIE",MARAVILLAS,MARTIE,,,IND,12462
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"PINTOR, ANTO",PINTOR,ANTO,,,IND,12176
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"DUPAL-AG, KAP JOHN CARL",DUPAL-AG,KAP,JOHN CARL,,IND,11634
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"NOEL, PAULO",NOEL,PAULO,,,1CEBU,11602
REGION VII,CEBU,ASTURIAS,LONE,COUNCILOR,"DERIT, REY",DERIT,REY,,,1CEBU,11562
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"BITANGGA, MICHELLE",BITANGGA,MICHELLE,,,1CEBU,13559
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"LUMAIN, CARMENCITA",LUMAIN,CARMENCITA,,,1CEBU,13338
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"LUMAIN, MARICAR",LUMAIN,MARICAR,,,1CEBU,11588
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"BALBONA, JOSEPH",BALBONA,JOSEPH,,,1CEBU,10925
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"TABANAO, KYRENE VESTA",TABANAO,KYRENE,VESTA,,1CEBU,10006
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"GRAMATICA, MARITES",GRAMATICA,MARITES,,,1CEBU,9594
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"AGRAVANTE, JULIUS",AGRAVANTE,JULIUS,,,1CEBU,9547
REGION VII,CEBU,BADIAN,LONE,COUNCILOR,"AMARADO, JIM",AMARADO,JIM,,,1CEBU,8973
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"COMPASION, WINDEL",COMPASION,WINDEL,,,1CEBU,23204
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"BORGONIA, ANDRES",BORGONIA,ANDRES,,,1CEBU,21109
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"LAPE, JUN",LAPE,JUN,,,1CEBU,20524
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"JO, IRENE",JO,IRENE,,,1CEBU,20271
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"GENEL, WILLIAM",GENEL,WILLIAM,,,1CEBU,17479
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"PAULIN, EMONG",PAULIN,EMONG,,,NUP,16075
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"CLIMACO, ELIEZER",CLIMACO,ELIEZER,,,1CEBU,14691
REGION VII,CEBU,BALAMBAN,LONE,COUNCILOR,"CLIMACO, ZALDY",CLIMACO,ZALDY,,DOC,IND,14666
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"DELDIG, EDWIN",DELDIG,EDWIN,,,1CEBU,20939
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"DUCAY, JUVEL",DUCAY,JUVEL,,,IND,20778
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"LAYESE, BOY",LAYESE,BOY,,,IND,20294
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"PACHECO, MIKO",PACHECO,MIKO,,,1CEBU,19981
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"MONTEMAR, DINO",MONTEMAR,DINO,,,1CEBU,19872
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"UMBAO, JED",UMBAO,JED,,,1CEBU,19857
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"BARRETTO, JEFFREY",BARRETTO,JEFFREY,,,1CEBU,18488
REGION VII,CEBU,BANTAYAN,LONE,COUNCILOR,"DESPI, PAOLO",DESPI,PAOLO,,,1CEBU,18314
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"RUIZ, JAYRA JAY",RUIZ,JAYRA,JAY,,1CEBU,36990
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"ALQUIZOLA, BOBET",ALQUIZOLA,BOBET,,,1CEBU,29314
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"RICARDEL, JOSHUA",RICARDEL,JOSHUA,,,1CEBU,28399
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"AÑOBER, JOHN-JOHN",AÑOBER,JOHN-JOHN,,,1CEBU,27981
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"EWICAN, SHELOMITH ANN",EWICAN,SHELOMITH,ANN,,1CEBU,25701
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"MARIÑAS, TERESITO",MARIÑAS,TERESITO,,,1CEBU,25340
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"GABALES, GEMCO",GABALES,GEMCO,,ATTY.,IND,23975
REGION VII,CEBU,BARILI,LONE,COUNCILOR,"ALPAS, ANDRES",ALPAS,ANDRES,,,1CEBU,20540
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"ROSAL, ERWIN",ROSAL,ERWIN,,,1CEBU,40092
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"ASIERTO, LUIS JR.",ASIERTO,LUIS,JR.,,1CEBU,37146
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"ARMENTON-XIE, ELENA",ARMENTON-XIE,ELENA,,,1CEBU,30587
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"CANAMA, VIVIAN",CANAMA,VIVIAN,,,1CEBU,29991
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"LEPITEN, JINGLE BOY",LEPITEN,JINGLE,BOY,,1CEBU,26281
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"ACUSAR, LYNDON",ACUSAR,LYNDON,,,1CEBU,25081
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"GULANE, DODONG",GULANE,DODONG,,,1CEBU,24967
REGION VII,CEBU,BOGO,LONE,COUNCILOR,"OLIAMOT, SANTIAGO",OLIAMOT,SANTIAGO,,,1CEBU,23882
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"NAVARRO, GENUS",NAVARRO,GENUS,,,IND,6383
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"DERAMA, MERLOU",DERAMA,MERLOU,,,1CEBU,6253
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"NICANOR, ANJO",NICANOR,ANJO,,,1CEBU,5965
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"FEDILLAGA, MONIT",FEDILLAGA,MONIT,,,1CEBU,5907
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"NIERE, MARVIN IAN",NIERE,MARVIN,IAN,,IND,5878
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"FELICES, DARREL JOHN",FELICES,DARREL,JOHN,,1CEBU,5600
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"VILLANUEVA, ERVIN",VILLANUEVA,ERVIN,,,1CEBU,5561
REGION VII,CEBU,BOLJOON,LONE,COUNCILOR,"ROMERO, LINDZEY",ROMERO,LINDZEY,,,1CEBU,4998
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"SEPULVEDA, BRINO",SEPULVEDA,BRINO,,,BAKUD,13513
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"VERGARA, NEAL",VERGARA,NEAL,,,1CEBU,12791
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"MELENDRES, ALBERTO",MELENDRES,ALBERTO,,,1CEBU,12012
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"DOTILLOS, REBOY",DOTILLOS,REBOY,,,1CEBU,11767
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"ANTIGUA, JEAN JACQUE",ANTIGUA,JEAN,JACQUE,,IND,11720
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"LARRAÑAGA, FERNANDO",LARRAÑAGA,FERNANDO,,,1CEBU,11599
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"TEJARES, RAFFE",TEJARES,RAFFE,,,IND,10651
REGION VII,CEBU,BORBON,LONE,COUNCILOR,"UROT, EXPEDITO",UROT,EXPEDITO,,,1CEBU,10511
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"LAWAS, REY",LAWAS,REY,,,NP,42725
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"BARCENAS, BEBE",BARCENAS,BEBE,,,NP,41690
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"ALBERCA, EDDIE",ALBERCA,EDDIE,,,IND,40797
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"ESCOBIDO, INTING",ESCOBIDO,INTING,,,NP,39501
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"AMISTAD-ZOZOBRADO, MICH",AMISTAD-ZOZOBRADO,MICH,,,NPC,35424
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"FERNANDEZ, JESON",FERNANDEZ,JESON,,,NP,35258
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"VELEZ, ROY",VELEZ,ROY,,,NP,34723
REGION VII,CEBU,CARCAR,LONE,COUNCILOR,"GANTUANGCO, ARCHILLES",GANTUANGCO,ARCHILLES,,,NP,31284
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"DAMILES, AL",DAMILES,AL,,,1CEBU,26971
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"PONO, KYLE",PONO,KYLE,,,1CEBU,25462
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"TACOCONG, TATA",TACOCONG,TATA,,,BAKUD,24661
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"AWING, TONY",AWING,TONY,,,IND,23953
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"TACOCONG, RASHID",TACOCONG,RASHID,,,1CEBU,23386
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"BATAO-PONO, ARIANNE",BATAO-PONO,ARIANNE,,,1CEBU,21894
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"SARAD, RICHARD",SARAD,RICHARD,,,IND,17980
REGION VII,CEBU,CARMEN,LONE,COUNCILOR,"INTO, JER-JER",INTO,JER-JER,,,1CEBU,16783
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"JUBAN, JUBAN",JUBAN,JUBAN,,ATTY.,1CEBU,16016
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"PONTILLAS, BUENA",PONTILLAS,BUENA,,,1CEBU,13672
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"ARIBAL, ESTRELLA",ARIBAL,ESTRELLA,,,1CEBU,10975
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"COLOSCOS, JURASEC",COLOSCOS,JURASEC,,,IND,10718
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"BARTE, JOSE",BARTE,JOSE,,,1CEBU,9603
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"SUSUSCO, RAUL",SUSUSCO,RAUL,,,1CEBU,8669
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"BAYLON, FAITH",BAYLON,FAITH,,,BAKUD,8439
REGION VII,CEBU,CATMON,LONE,COUNCILOR,"ARCHE, ANDRES JR.",ARCHE,ANDRES,JR.,,1CEBU,8114
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"PEPITO, WINSTON",PEPITO,WINSTON,,,PFP,113179
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"ARCHIVAL, NICE-BOPK",ARCHIVAL,NICE-BOPK,,,LP,105542
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"GO, HAROLD KENDRICK",GO,HAROLD,KENDRICK,,PFP,98052
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"LABELLA, EDGARDO-JAYPEE",LABELLA,EDGARDO-JAYPEE,,,PFP,96972
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"GARGANERA, JOEL-PANDAY",GARGANERA,JOEL-PANDAY,,,PFP,94194
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"ARCILLA, ALVIN-BOPK",ARCILLA,ALVIN-BOPK,,,LP,93156
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"ALCOVER, JUN",ALCOVER,JUN,,,PFP,84570
REGION VII,CEBU,CEBU,FIRST,COUNCILOR,"ANDALES, BEBS-BOPK",ANDALES,BEBS-BOPK,,,LP,83670
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"TUMULAK, DAVE",TUMULAK,DAVE,,,AKSYON,127574
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"ZAFRA, PHILLIP",ZAFRA,PHILLIP,,,LAKAS,108520
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"LABRA, PAUL-BOPK",LABRA,PAUL-BOPK,,,LP,107270
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"ABELLANOSA, JOSE-BOPK",ABELLANOSA,JOSE-BOPK,,,LP,101088
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"RAMA, MIKEL",RAMA,MIKEL,,,BARUG,94847
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"ESPARIS, FRANCIS",ESPARIS,FRANCIS,,,LAKAS,93500
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"ABELLA, MICHELLE-BOPK",ABELLA,MICHELLE-BOPK,,,LP,90061
REGION VII,CEBU,CEBU,SECOND,COUNCILOR,"ERAN, HARRY",ERAN,HARRY,,,LAKAS,90048
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"VILLACERAN, GLENN",VILLACERAN,GLENN,,,1CEBU,21882
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"ACASO, RICHARD",ACASO,RICHARD,,,1CEBU,21849
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"OLIVERIO, AMAY",OLIVERIO,AMAY,,,1CEBU,21320
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"LAWAS, ERNE",LAWAS,ERNE,,,1CEBU,21052
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"CASTRO, BERNIE",CASTRO,BERNIE,,,1CEBU,20123
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"SEREÑO, CHERYL",SEREÑO,CHERYL,,,1CEBU,20072
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"PUEBLA, RUDY",PUEBLA,RUDY,,,1CEBU,19504
REGION VII,CEBU,COMPOSTELA,LONE,COUNCILOR,"PARADIANG, MARIO",PARADIANG,MARIO,,,1CEBU,17169
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"NAPULI, LEO",NAPULI,LEO,,,LAKAS,42308
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"ERMAC, BEN",ERMAC,BEN,,,LAKAS,39536
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"MAGLASANG, VICTOR",MAGLASANG,VICTOR,,,LAKAS,37410
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"HERRERA, FRED",HERRERA,FRED,,,LAKAS,34751
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"OUANO, MIKO MARK",OUANO,MIKO,MARK,,LAKAS,31798
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"PALANG, ELY",PALANG,ELY,,,LAKAS,31524
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"GUNGOB-CORPIN, ANALEE",GUNGOB-CORPIN,ANALEE,,,PDPLBN,30621
REGION VII,CEBU,CONSOLACION,LONE,COUNCILOR,"PEPITO, DODONG REX",PEPITO,DODONG,REX,,LAKAS,28811
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"LEPITEN, JEROME",LEPITEN,JEROME,,,1CEBU,32045
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"LAGON, PATRIC",LAGON,PATRIC,,,1CEBU,29867
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"SITOY, NATS",SITOY,NATS,,,1CEBU,29017
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"BAGUIO, REMAR",BAGUIO,REMAR,,,LAKAS,24132
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"WAHING, JET",WAHING,JET,,,1CEBU,23903
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"CASQUEJO, LIERA MAE",CASQUEJO,LIERA,MAE,,LAKAS,21744
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"BENTAZAL, CHITO",BENTAZAL,CHITO,,,LAKAS,21466
REGION VII,CEBU,CORDOVA,LONE,COUNCILOR,"POGOY, LEMUEL",POGOY,LEMUEL,,,LAKAS,20431
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"MANTOS, BOY",MANTOS,BOY,,,1CEBU,24438
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"LOOT-PINOS, MLP MARVI",LOOT-PINOS,MLP,MARVI,,1CEBU,24389
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"ROSELL, JUPJUP",ROSELL,JUPJUP,,,1CEBU,23713
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"ROSELL, AGAW WENDELL",ROSELL,AGAW,WENDELL,,1CEBU,23121
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"DE LEON, CHONA",DE LEON,CHONA,,,NUP,21154
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"LUCHE, INTOY",LUCHE,INTOY,,,PMP,20686
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"GASTARDO, TITO",GASTARDO,TITO,,ATTY.,PMP,18674
REGION VII,CEBU,DAANBANTAYAN,LONE,COUNCILOR,"TANCAWAN, BREGITTE",TANCAWAN,BREGITTE,,,NUP,18492
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"BUSTAMANTE, COCA NICOHL",BUSTAMANTE,COCA,NICOHL,,PMP,21927
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"AMAYA, LOWELL",AMAYA,LOWELL,,,PMP,21807
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"TANGPOS, ERNESTO",TANGPOS,ERNESTO,,,1CEBU,20628
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"ALCANTARA, ANDRADE",ALCANTARA,ANDRADE,,,PMP,19286
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"OSORIO, JOHN RITZ",OSORIO,JOHN,RITZ,,1CEBU,18965
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"VILLAHERMOSA, RICARDO",VILLAHERMOSA,RICARDO,,,PMP,17380
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"BELANDRES, KEVIN",BELANDRES,KEVIN,,,1CEBU,17291
REGION VII,CEBU,DALAGUETE,LONE,COUNCILOR,"SURVILLA, EL-JOESUR",SURVILLA,EL-JOESUR,,,PMP,17034
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"ALMENDRAS, JED",ALMENDRAS,JED,,,BAKUD,53519
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"DURANO, MONCHING",DURANO,MONCHING,,,BAKUD,46102
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"PEREZ, ROLAND",PEREZ,ROLAND,,,BAKUD,42783
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"DUTERTE, RAM",DUTERTE,RAM,,,BAKUD,42044
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"TUADLES, CALVIN",TUADLES,CALVIN,,,BAKUD,41480
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"DELICANO, GLEE",DELICANO,GLEE,,ATTY.,BAKUD,41166
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"ARIAS, PANGGING",ARIAS,PANGGING,,,BAKUD,40614
REGION VII,CEBU,DANAO,LONE,COUNCILOR,"ROBLE, JOJO",ROBLE,JOJO,,,BAKUD,38681
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"FAMOR, ARTHUR",FAMOR,ARTHUR,,,1CEBU,23639
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"ASENTISTA, RENE",ASENTISTA,RENE,,,1CEBU,23108
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"GICA, ERICK",GICA,ERICK,,,1CEBU,22813
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"LUAGUE, ELIE",LUAGUE,ELIE,,,1CEBU,20468
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"QUIRANTE, BELINDA",QUIRANTE,BELINDA,,,1CEBU,20007
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"CONDES, CARDO",CONDES,CARDO,,,1CEBU,19853
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"PAN, KEVIN",PAN,KEVIN,,,1CEBU,18551
REGION VII,CEBU,DUMANJUG,LONE,COUNCILOR,"CAMBALON, ISAAC",CAMBALON,ISAAC,,,1CEBU,18483
REGION VII,CEBU,GINATILAN,LONE,COUNCILOR,"GORNEZ, ETI JOEL",GORNEZ,ETI,JOEL,,1CEBU,8344
REGION VII,CEBU,GINATILAN,LONE,COUNCILOR,"TOLABING, ABIGAIL",TOLABING,ABIGAIL,,,1CEBU,7949
REGION VII,CEBU,GINATILAN,LONE,COUNCILOR,"DUTERTE, KARYN",DUTERTE,KARYN,,,1CEBU,7618
REGION VII,CEBU,GINATILAN,LONE,COUNCILOR,"PATENIO, ANDANG",PATENIO,ANDANG,,,IND,7089
REGION VII,CEBU,GINATILAN,LONE,COUNCILOR,"SINGCO, WILFIE",SINGCO,WILFIE,,,1CEBU,6925
REGION VII,CEBU,GINATILAN,LONE,COUNCILOR,"IBO, KIRBY CESAR",IBO,KIRBY,CESAR,,1CEBU,6425
REGION VII,CEBU,GINATILAN,LONE,COUNCILOR,"EMIA, PEARLY",EMIA,PEARLY,,,1CEBU,6267
